Stock,Subject,Announcement,Attachment,Time
PFIZER,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,PFIZER LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58936_1476659_02072025084616_WEB.xml,02-Jul-2025 20:46:17
PFIZER,Change in Management,Intimation regarding change in Senior Management Personnel of the Company.,https://nsearchives.nseindia.com/corporate/PFIZER_02072025204502_Stock_Exchange_Intimation-Change_in_SMP.pdf,02-Jul-2025 20:45:14
PFIZER,General Updates,"We would like to inform you that, pursuant to Regulation 36(1)(b) of the SEBI (ListingObligations and Disclosure Requirements) Regulations, 2015, the enclosed letter is beingsent to the shareholders whose e-mail addresses are not registered with the Company /Depository Participants, providing the weblink for accessing the Annual Report of theCompany for the financial year 2024-25.",https://nsearchives.nseindia.com/corporate/PFIZER_30062025212522_Pfizer_Limited_-_SE_Intimation_Weblink_letter.pdf,30-Jun-2025 21:25:53
PFIZER,Trading Window-XBRL,Pfizer Limited has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1475157_30062025071803_WEB.xml,30-Jun-2025 19:18:04
PFIZER,Copy of Newspaper Publication,"please find enclosed copies of newspaper advertisements, inter-alia, informing about the Notice of the 74th Annual General Meeting of the Company, details of the remote e-voting facility and e-voting at the AGM ( InstaPoll ), Record Date and payment date of final dividend for the financial year ended March 31, 2025, published in Business Standard (English) and Sakaal (Marathi) on June 30, 2025.",https://nsearchives.nseindia.com/corporate/PFIZER_30062025191646_Newspaper_Advertisement.pdf,30-Jun-2025 19:17:11
PFIZER,Trading Window,"Pfizer Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/PFIZER_30062025191334_Stock-Exchange_Intimation_Closure_of_Trading_Window_30062025.pdf,30-Jun-2025 19:13:50
PFIZER,Notice Of Shareholders Meetings-XBRL,Pfizer Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 21-Jul-2025,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1474190_29062025111841_WEB.xml,29-Jun-2025 23:18:42
PFIZER,Shareholders meeting,"Pfizer Limited has informed the Exchange regarding Notice of undefined to be held on July 21, 2025",https://nsearchives.nseindia.com/corporate/PFIZER_29062025225425_Pfizer_Limited_-_Annual_Report_FY_2024-25.pdf,29-Jun-2025 22:55:24
PFIZER,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,PFIZER LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_54987_1444721_20052025070206_WEB.xml,20-May-2025 19:02:07
PFIZER,Outcome of Board Meeting-XBRL,PFIZER LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 19-May-2025 for Dividend,https://nsearchives.nseindia.com/corporate/xbrl/OUTCOME_1444298_20052025050819_WEB.xml,20-May-2025 17:08:19
PFIZER,Notice Of Shareholders Meetings-XBRL,Pfizer Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 21-Jul-2025,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1444296_20052025050630_WEB.xml,20-May-2025 17:06:31
PFIZER,General Updates,"Pfizer Limited has informed the Exchange about appointment of M/s. Kishore Bhatia & Associates as the Cost Auditors of the Company for the financial year ending March 31, 2026.  The Board of Directors also appointed M/s. Parikh & Associates, Company Secretaries as the Secretarial Auditors of the Company for a term of 5 (five) consecutive financial years commencing from financial year 2025-26 to financial year 2029-30, subject to approval by the Members at the ensuing Annual General Meeting of the Company.",https://nsearchives.nseindia.com/corporate/PFIZER_19052025225651_Auditorappointment.pdf,19-May-2025 22:57:45
PFIZER,Updates,"The Board of Directors, at their meeting held on May 19, 2025, approved convening the 74th Annual General Meeting of the Company on Monday, July 21, 2025, through Video-Conferencing ( VC )/ Other Audio-Visual Means ( OAVM ) in accordance with the relevant circulars issued by Ministry of Corporate Affairs and Securities and Exchange Board of India.",https://nsearchives.nseindia.com/corporate/PFIZER_19052025225027_AGMNotice_210725.pdf,19-May-2025 22:51:32
PFIZER,Record Date,Pfizer Limited has informed the Exchange that Record date for the purpose of Dividend  is 09-Jul-2025.,https://nsearchives.nseindia.com/corporate/PFIZER_19052025224413_Recorddateintimation_FY25.pdf,19-May-2025 22:44:56
PFIZER,Outcome of Board Meeting,"Pfizer Limited has submitted to the Exchange outcome of the Board Meeting held on May 19, 2025.",https://nsearchives.nseindia.com/corporate/PFIZER_19052025223017_PFZSEBM_19052025.pdf,19-May-2025 22:34:24
PFIZER,Board Meeting Intimation,PFIZER LIMITED has informed the Exchange about Board Meeting to be held on 19-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_53670_1437998_13052025104536_WEB.xml,13-May-2025 22:45:37
PFIZER,Disclosure under SEBI Takeover Regulations,"Pfizer Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_17042025123036_disc.zip,09-May-2025 17:36:55
PFIZER,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Pfizer Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/PFIZER_11042025180847_Reg74.pdf,11-Apr-2025 18:09:05
PFIZER,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,PFIZER LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_49861_1407214_01042025071357_WEB.xml,01-Apr-2025 19:13:58
PFIZER,Cessation,Intimation regarding change in Senior Management Personnel of the Company.,https://nsearchives.nseindia.com/corporate/PFIZER_01042025191211_Stock_Exchange_Intimation_-_SMP_cessation.pdf,01-Apr-2025 19:12:29
PFIZER,Trading Window-XBRL,Pfizer Limited has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1406362_31032025051719_WEB.xml,31-Mar-2025 17:17:20
PFIZER,Trading Window,"Pfizer Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/PFIZER_31032025165616_StockExchangeIntimationWindowClosureMarch2025.pdf,31-Mar-2025 16:56:32
PFIZER,Updates,"Pfizer Limited has informed the Exchange regarding 'Update on transfer and assignment of Pfizer s unexpired leasehold rights in the landsituated at Plot No. 16, Trans Thane Creek Industrial Area, Turbhe, Thane and sale ofstructures and buildings constructed thereon, to Zoetis Pharmaceutical ResearchPrivate Limited.'.",https://nsearchives.nseindia.com/corporate/PFIZER_29032025211047_SEintimation.pdf,29-Mar-2025 21:11:50
PFIZER,Outcome of Board Meeting,"Pursuant to the Regulation 30 of the Listing Regulations, we hereby inform that, the Board ofDirectors of the Company at their Meeting held today, that commenced on February 20, 2025at 11.00 a.m. and concluded on February 21, 2025 at 1.45 p.m have approved a proposal today,to enter into a Marketing and Supply Agreement with Mylan Pharmaceuticals Private Limited( Mylan ) for Marketing and Sale of two brands of the Company, viz., Ativan and Pacitane.",https://nsearchives.nseindia.com/corporate/PFIZER_21022025141221_Stock_Exchange_Intimation_-_CNS_Partnership.pdf,21-Feb-2025 14:12:47
PFIZER,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,PFIZER LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_47604_1384622_14022025053210_WEB.xml,14-Feb-2025 17:32:11
PFIZER,General Updates,Intimation regarding completion of term of Independent Directorship of Mr. Sunil Lalbhai,https://nsearchives.nseindia.com/corporate/PFIZER_14022025115955_SSL.pdf,14-Feb-2025 12:00:11
PFIZER,General Updates,Receipt of GST Order Levying Tax Demand and Penalty,https://nsearchives.nseindia.com/corporate/PFIZER_05022025174241_Stock_Exchange_Intimation_Regulation_30_Gujarat.pdf,05-Feb-2025 17:42:57
PFIZER,General Updates,Receipt Of GST Order Levying Tax Demand and Penalty,https://nsearchives.nseindia.com/corporate/PFIZER_05022025104743_Stock_Exchange_Intimation_-_Regulation_30_Punjab_04-02-2025.pdf,05-Feb-2025 10:47:55
PFIZER,Action(s) initiated or orders passed,"Receipt of GST Order for a Tax Demand, Interest and Penalty",https://nsearchives.nseindia.com/corporate/PFIZER_04022025114757_Stock_Exchange_Intimation_-_Regulation_30-Delhi_03-02-2025.pdf,04-Feb-2025 11:49:28
PFIZER,Action(s) initiated or orders passed,Pfizer Limited has informed the Exchange about Action(s) initiated or orders passed,https://nsearchives.nseindia.com/corporate/PFIZER_03022025215050_Stock_Exchange_Intimation_-_Regulation_30_Haryana_01-02-2025.pdf,03-Feb-2025 21:51:09
PFIZER,Integrated Filing- Financial,"Integrated Filing (financial) for the quarter and nine months ended December 31, 2024.",https://nsearchives.nseindia.com/corporate/PFIZER_01022025134139_Integrated_Unaudited_Financial_Results_31122024.pdf,01-Feb-2025 13:41:54
PFIZER,General Updates,"Update on transfer and assignment of Pfizer s unexpired leasehold rights in the land situated at Plot No. 16, Trans Thane Creek Industrial Area, Turbhe, Thane to Zoetis Pharmaceutical Research Private Limited.",https://nsearchives.nseindia.com/corporate/PFIZER_01022025114931_20250131_-_Stock_Exchange_Intimation_-_MIDC_Approval.pdf,01-Feb-2025 11:50:13
PFIZER,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,PFIZER LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_45656_1367819_31012025071206_WEB.xml,31-Jan-2025 19:12:07
PFIZER,Change in Management,Pfizer Limited has informed the Exchange about change in Management,https://nsearchives.nseindia.com/corporate/PFIZER_31012025190450_Stock_Exchange_Intimation-Change_in_SMP.pdf,31-Jan-2025 19:05:01
PFIZER,Outcome of Board Meeting,"Pfizer Limited has informed the Exchange regarding  Board meeting held on January 31, 2025.",https://nsearchives.nseindia.com/corporate/PFIZER_31012025171043_Stock_Exchange_Intimation_-_Unaudited_Financial_Results_31122024.pdf,31-Jan-2025 17:11:06
PFIZER,Financial Result Updates,"Pfizer Limited has submitted to the Exchange, the financial results for the period ended December 31, 2024.",https://nsearchives.nseindia.com/corporate/Stock_Exchange_Intimation_-_Unaudited_Financial_Results_31122024_31012025170746.pdf,31-Jan-2025 17:07:46
PFIZER,Board Meeting Intimation,PFIZER LIMITED has informed the Exchange about Board Meeting to be held on 31-Jan-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_44763_1361014_24012025113814_WEB.xml,24-Jan-2025 23:38:15
PFIZER,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","In compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations,2018, we furnish herewith certificate dated January 8, 2025, issued by KFin Technologies Limited, Registrar and Share Transfer Agent of the Company for the quarter ended December 31, 2024.",https://nsearchives.nseindia.com/corporate/PFIZER_14012025180326_Stock_Exchange_intimation_Cert-74_5_31122024.pdf,14-Jan-2025 18:04:00
FROG,Copy of Newspaper Publication,Frog Cellsat Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/FROGCELLSAT_09072025131917_Advertisement_Disclosure_signed.pdf,09-Jul-2025 13:20:23
WENDT,Incorporation-XBRL,Wendt (India) Limited has informed the Exchange regarding Incorporation,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1479142_09072025124213_WEB.xml,09-Jul-2025 12:42:14
WENDT,General Updates,Wendt (India) Limited has informed the Exchange about Incorporation of an overseas wholly owned subsidiary.,https://nsearchives.nseindia.com/corporate/WENDT_09072025123514_intimation_sd.pdf,09-Jul-2025 12:38:25
BHAGYANGR,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Bhagyanagar India Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/BHAGYANGR_09072025160100_REG74300625.pdf,09-Jul-2025 16:01:15
CGPOWER,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","CG Power and Industrial Solutions Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/CGPOWER_09072025160657_Regulation_74_5__30062025.pdf,09-Jul-2025 16:07:53
MRF,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","MRF Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/MRF_09072025175229_Reg.pdf,09-Jul-2025 17:52:53
MRF,General Updates,MRF Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/MRF_09072025174608_Penalty.pdf,09-Jul-2025 17:47:18
JETFREIGHT,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Jet Freight Logistics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/JETFREIGHT_10072025160827_SESubmission74_June2025.pdf,10-Jul-2025 16:08:40
ABCAPITAL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Aditya Birla Capital Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/ABCAPITAL_10072025211304_74530062025_signed.pdf,10-Jul-2025 21:13:58
360ONE,Board Meeting Intimation,360 ONE WAM LIMITED has informed the Exchange about Board Meeting to be held on 17-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59370_1479705_09072025084935_WEB.xml,09-Jul-2025 20:49:35
360ONE,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","360 ONE WAM LIMITED has informed the Exchange about certificate received from MUFG Intime India Private Limited (formerly known as Link Intime India Pvt. Ltd.), Registrar and Share Transfer Agent of the Company, for the quarter ended June 30, 2025.",https://nsearchives.nseindia.com/corporate/IIFLWAM_09072025203942_20250709_Reg_74_5__Signed.pdf,09-Jul-2025 20:45:10
360ONE,Analysts/Institutional Investor Meet/Con. Call Updates,"360 ONE WAM LIMITED has informed the Exchange that the Company will host an earnings call at 6:00 p.m. (IST) on Thursday, July 17, 2025.",https://nsearchives.nseindia.com/corporate/IIFLWAM_09072025200610_20250717_NoticeofBMEarningsCall_signed.pdf,09-Jul-2025 20:14:30
